audit_scope,symbol,tp_r,entry_ts_utc,exit_ts_utc,entry_price,stop_init,risk,baseline_r,managed_r,delta_r,managed_reason,hold_5m_bars
first_25_by_entry,XRPUSDT,2.5,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_by_entry,XRPUSDT,2.5,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_by_entry,XRPUSDT,2.5,2024-11-15T12:00:00+00:00,2024-11-15T12:30:00+00:00,0.8272,0.84,0.0127999999999999,-1.0193875,-1.0193875,0.0,SL,7
first_25_by_entry,XRPUSDT,2.5,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,2.4778962264151017,0.6778962264150985,-1.8000000000000032,BE,9
first_25_by_entry,XRPUSDT,2.5,2024-11-22T04:00:00+00:00,2024-11-22T04:05:00+00:00,1.3853,1.412,0.0266999999999999,-1.015565168539326,-1.015565168539326,0.0,SL,2
first_25_be_exits,XRPUSDT,2.5,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,2.4842100719424463,0.684210071942446,-1.8000000000000003,BE,13
first_25_be_exits,XRPUSDT,2.5,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,2.492262566844921,0.6922625668449195,-1.8000000000000016,BE,122
first_25_be_exits,XRPUSDT,2.5,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,0.6256,0.6376,0.0119999999999999,2.4843599999999952,0.6843600000000026,-1.7999999999999927,BE,15
first_25_be_exits,XRPUSDT,2.5,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,0.5151,0.5125,0.0026,-1.0594346153846144,0.6405653846153899,1.7000000000000042,BE,3
first_25_be_exits,XRPUSDT,2.5,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,0.5791,0.5803,0.0012,-1.1447749999999892,0.5552250000000108,1.7000000000000002,BE,4
first_25_be_exits,XRPUSDT,2.5,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,0.6227,0.626,0.0032999999999999,2.443390909090892,0.6433909090909254,-1.7999999999999665,BE,10
first_25_be_exits,XRPUSDT,2.5,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,0.6597,0.6661,0.0064,2.469076562500009,0.6690765624999987,-1.8000000000000105,BE,5
first_25_be_exits,XRPUSDT,2.5,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,0.5214,0.5113,0.0100999999999999,2.4845128712871287,0.6845128712871309,-1.7999999999999978,BE,199
first_25_be_exits,XRPUSDT,2.5,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,0.5017,0.4858,0.0159,2.490533962264151,0.6905339622641481,-1.800000000000003,BE,393
first_25_be_exits,XRPUSDT,2.5,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,0.6217,0.634,0.0122999999999999,-1.0151634146341464,0.6848365853658555,1.700000000000002,BE,3
first_25_be_exits,XRPUSDT,2.5,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_be_exits,XRPUSDT,2.5,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_be_exits,XRPUSDT,2.5,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,2.4778962264151017,0.6778962264150985,-1.8000000000000032,BE,9
first_25_be_exits,XRPUSDT,2.5,2025-01-15T04:00:00+00:00,2025-01-15T04:40:00+00:00,2.8308,2.8777,0.0468999999999999,-1.0181074626865672,0.6818925373134367,1.7000000000000037,BE,9
first_25_be_exits,XRPUSDT,2.5,2025-01-15T16:00:00+00:00,2025-01-15T16:15:00+00:00,2.9705,3.036,0.0655000000000001,-1.0136053435114505,0.686394656488551,1.7000000000000015,BE,4
first_25_be_exits,XRPUSDT,2.5,2025-01-16T00:00:00+00:00,2025-01-16T00:00:00+00:00,3.1411,3.1992,0.0581,2.4837808950086018,0.6837808950086052,-1.7999999999999967,BE,1
first_25_be_exits,XRPUSDT,2.5,2025-01-16T12:00:00+00:00,2025-01-16T12:00:00+00:00,3.196,3.22,0.024,-1.03995,0.6600499999999964,1.6999999999999962,BE,1
first_25_be_exits,XRPUSDT,2.5,2025-01-17T04:00:00+00:00,2025-01-17T13:35:00+00:00,3.3068,3.4043,0.0975000000000001,2.4898252307692306,0.689825230769229,-1.8000000000000016,BE,116
first_25_be_exits,XRPUSDT,2.5,2025-02-25T00:00:00+00:00,2025-02-25T00:00:00+00:00,2.2769,2.231,0.0459,-1.0148816993464052,0.6851183006535938,1.6999999999999988,BE,1
first_25_be_exits,XRPUSDT,2.5,2025-03-29T08:00:00+00:00,2025-03-29T08:10:00+00:00,2.1212,2.1095,0.0116999999999998,-1.0543897435897445,0.6456102564102594,1.7000000000000037,BE,3
first_25_be_exits,XRPUSDT,2.5,2025-04-23T08:00:00+00:00,2025-04-23T08:00:00+00:00,2.2563,2.2641,0.0078,-1.086780769230769,0.6132192307692026,1.6999999999999715,BE,1
first_25_be_exits,XRPUSDT,2.5,2025-05-09T12:00:00+00:00,2025-05-10T00:15:00+00:00,2.3942,2.4293,0.0350999999999999,-1.0204632478632478,0.679536752136747,1.6999999999999948,BE,148
first_25_be_exits,XRPUSDT,2.5,2025-05-31T04:00:00+00:00,2025-05-31T05:15:00+00:00,2.109,2.0778,0.0312000000000001,2.479721153846154,0.6797211538461538,-1.8000000000000003,BE,16
first_25_be_exits,XRPUSDT,2.5,2025-06-22T16:00:00+00:00,2025-06-22T16:00:00+00:00,1.9331,1.924,0.0091000000000001,2.4362714285714295,0.6362714285714195,-1.80000000000001,BE,1
first_25_be_exits,XRPUSDT,2.5,2025-07-10T12:00:00+00:00,2025-07-10T12:00:00+00:00,2.4519,2.4613,0.0093999999999998,2.4217478723404007,0.6217478723404385,-1.799999999999962,BE,1
first_25_by_entry,XRPUSDT,5.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,4.984210071942446,0.684210071942446,-4.3,BE,13
first_25_by_entry,XRPUSDT,5.0,2024-04-12T20:00:00+00:00,2024-04-13T19:55:00+00:00,0.5364,0.4907,0.0456999999999999,-1.0035212253829322,-1.0035212253829322,0.0,SL,288
first_25_by_entry,XRPUSDT,5.0,2024-04-13T20:00:00+00:00,2024-04-13T20:05:00+00:00,0.4916,0.4686,0.0229999999999999,-1.0064121739130434,-1.0064121739130434,0.0,SL,2
first_25_by_entry,XRPUSDT,5.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,-1.00773743315508,0.6922625668449195,1.6999999999999993,BE,122
first_25_by_entry,XRPUSDT,5.0,2024-06-07T20:00:00+00:00,2024-07-04T02:00:00+00:00,0.4929,0.4475,0.0453999999999999,-1.0032570484581498,-1.0032570484581498,0.0,SL,7561
first_25_by_entry,XRPUSDT,5.0,2024-07-04T16:00:00+00:00,2024-07-04T18:15:00+00:00,0.4444,0.4377,0.0067,-1.0198985074626865,-1.0198985074626865,0.0,SL,28
first_25_by_entry,XRPUSDT,5.0,2024-07-13T08:00:00+00:00,2024-07-13T08:00:00+00:00,0.5151,0.5157,0.0006,-1.2575499999999806,-1.2575499999999806,0.0,SL,1
first_25_by_entry,XRPUSDT,5.0,2024-07-17T08:00:00+00:00,2024-07-17T08:35:00+00:00,0.6088,0.6176,0.0088,-1.0207545454545457,-1.0207545454545457,0.0,SL,8
first_25_by_entry,XRPUSDT,5.0,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,0.6256,0.6376,0.0119999999999999,4.98436,0.6843600000000026,-4.299999999999997,BE,15
first_25_by_entry,XRPUSDT,5.0,2024-08-05T04:00:00+00:00,2024-08-05T06:20:00+00:00,0.473,0.4497,0.0232999999999999,-1.0060901287553647,-1.0060901287553647,0.0,SL,29
first_25_by_entry,XRPUSDT,5.0,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,0.5151,0.5125,0.0026,-1.0594346153846144,0.6405653846153899,1.7000000000000042,BE,3
first_25_by_entry,XRPUSDT,5.0,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,0.5791,0.5803,0.0012,-1.1447749999999892,0.5552250000000108,1.7000000000000002,BE,4
first_25_by_entry,XRPUSDT,5.0,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,0.6227,0.626,0.0032999999999999,-1.0566090909090915,0.6433909090909254,1.700000000000017,BE,10
first_25_by_entry,XRPUSDT,5.0,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,0.6597,0.6661,0.0064,4.969076562500001,0.6690765624999987,-4.300000000000002,BE,5
first_25_by_entry,XRPUSDT,5.0,2024-10-03T00:00:00+00:00,2024-10-03T00:20:00+00:00,0.5379,0.5267,0.0112,-1.0144080357142855,-1.0144080357142855,0.0,SL,5
first_25_by_entry,XRPUSDT,5.0,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,0.5214,0.5113,0.0100999999999999,-1.0154871287128713,0.6845128712871309,1.7000000000000022,BE,199
first_25_by_entry,XRPUSDT,5.0,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,0.5017,0.4858,0.0159,4.990533962264151,0.6905339622641481,-4.300000000000003,BE,393
first_25_by_entry,XRPUSDT,5.0,2024-11-10T08:00:00+00:00,2024-11-10T12:30:00+00:00,0.586,0.5931,0.0070999999999999,-1.0247605633802817,-1.0247605633802817,0.0,SL,55
first_25_by_entry,XRPUSDT,5.0,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,0.6217,0.634,0.0122999999999999,-1.0151634146341464,0.6848365853658555,1.700000000000002,BE,3
first_25_by_entry,XRPUSDT,5.0,2024-11-12T12:00:00+00:00,2024-11-12T15:35:00+00:00,0.6481,0.6995,0.0514,-1.0037826848249027,-1.0037826848249027,0.0,SL,44
first_25_by_entry,XRPUSDT,5.0,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_by_entry,XRPUSDT,5.0,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_by_entry,XRPUSDT,5.0,2024-11-15T12:00:00+00:00,2024-11-15T12:30:00+00:00,0.8272,0.84,0.0127999999999999,-1.0193875,-1.0193875,0.0,SL,7
first_25_by_entry,XRPUSDT,5.0,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,4.977896226415094,0.6778962264150985,-4.299999999999995,BE,9
first_25_by_entry,XRPUSDT,5.0,2024-11-22T04:00:00+00:00,2024-11-22T04:05:00+00:00,1.3853,1.412,0.0266999999999999,-1.015565168539326,-1.015565168539326,0.0,SL,2
first_25_be_exits,XRPUSDT,5.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,4.984210071942446,0.684210071942446,-4.3,BE,13
first_25_be_exits,XRPUSDT,5.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,-1.00773743315508,0.6922625668449195,1.6999999999999993,BE,122
first_25_be_exits,XRPUSDT,5.0,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,0.6256,0.6376,0.0119999999999999,4.98436,0.6843600000000026,-4.299999999999997,BE,15
first_25_be_exits,XRPUSDT,5.0,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,0.5151,0.5125,0.0026,-1.0594346153846144,0.6405653846153899,1.7000000000000042,BE,3
first_25_be_exits,XRPUSDT,5.0,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,0.5791,0.5803,0.0012,-1.1447749999999892,0.5552250000000108,1.7000000000000002,BE,4
first_25_be_exits,XRPUSDT,5.0,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,0.6227,0.626,0.0032999999999999,-1.0566090909090915,0.6433909090909254,1.700000000000017,BE,10
first_25_be_exits,XRPUSDT,5.0,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,0.6597,0.6661,0.0064,4.969076562500001,0.6690765624999987,-4.300000000000002,BE,5
first_25_be_exits,XRPUSDT,5.0,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,0.5214,0.5113,0.0100999999999999,-1.0154871287128713,0.6845128712871309,1.7000000000000022,BE,199
first_25_be_exits,XRPUSDT,5.0,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,0.5017,0.4858,0.0159,4.990533962264151,0.6905339622641481,-4.300000000000003,BE,393
first_25_be_exits,XRPUSDT,5.0,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,0.6217,0.634,0.0122999999999999,-1.0151634146341464,0.6848365853658555,1.700000000000002,BE,3
first_25_be_exits,XRPUSDT,5.0,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_be_exits,XRPUSDT,5.0,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_be_exits,XRPUSDT,5.0,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,4.977896226415094,0.6778962264150985,-4.299999999999995,BE,9
first_25_be_exits,XRPUSDT,5.0,2025-01-15T04:00:00+00:00,2025-01-15T04:40:00+00:00,2.8308,2.8777,0.0468999999999999,-1.0181074626865672,0.6818925373134367,1.7000000000000037,BE,9
first_25_be_exits,XRPUSDT,5.0,2025-01-15T16:00:00+00:00,2025-01-15T16:15:00+00:00,2.9705,3.036,0.0655000000000001,-1.0136053435114505,0.686394656488551,1.7000000000000015,BE,4
first_25_be_exits,XRPUSDT,5.0,2025-01-16T00:00:00+00:00,2025-01-16T00:00:00+00:00,3.1411,3.1992,0.0581,-1.0162191049913942,0.6837808950086052,1.6999999999999993,BE,1
first_25_be_exits,XRPUSDT,5.0,2025-01-16T12:00:00+00:00,2025-01-16T12:00:00+00:00,3.196,3.22,0.024,-1.03995,0.6600499999999964,1.6999999999999962,BE,1
first_25_be_exits,XRPUSDT,5.0,2025-01-17T04:00:00+00:00,2025-01-17T13:35:00+00:00,3.3068,3.4043,0.0975000000000001,4.989825230769231,0.689825230769229,-4.3000000000000025,BE,116
first_25_be_exits,XRPUSDT,5.0,2025-02-25T00:00:00+00:00,2025-02-25T00:00:00+00:00,2.2769,2.231,0.0459,-1.0148816993464052,0.6851183006535938,1.6999999999999988,BE,1
first_25_be_exits,XRPUSDT,5.0,2025-03-29T08:00:00+00:00,2025-03-29T08:10:00+00:00,2.1212,2.1095,0.0116999999999998,-1.0543897435897445,0.6456102564102594,1.7000000000000037,BE,3
first_25_be_exits,XRPUSDT,5.0,2025-04-23T08:00:00+00:00,2025-04-23T08:00:00+00:00,2.2563,2.2641,0.0078,-1.086780769230769,0.6132192307692026,1.6999999999999715,BE,1
first_25_be_exits,XRPUSDT,5.0,2025-05-09T12:00:00+00:00,2025-05-10T00:15:00+00:00,2.3942,2.4293,0.0350999999999999,-1.0204632478632478,0.679536752136747,1.6999999999999948,BE,148
first_25_be_exits,XRPUSDT,5.0,2025-05-12T16:00:00+00:00,2025-05-12T22:35:00+00:00,2.5929,2.655,0.0620999999999996,4.987473913043478,0.6874739130434775,-4.300000000000001,BE,80
first_25_be_exits,XRPUSDT,5.0,2025-05-31T04:00:00+00:00,2025-05-31T05:15:00+00:00,2.109,2.0778,0.0312000000000001,4.979721153846154,0.6797211538461538,-4.300000000000001,BE,16
first_25_be_exits,XRPUSDT,5.0,2025-06-22T16:00:00+00:00,2025-06-22T16:00:00+00:00,1.9331,1.924,0.0091000000000001,4.9362714285714295,0.6362714285714195,-4.30000000000001,BE,1
first_25_by_entry,XRPUSDT,8.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,7.984210071942446,0.684210071942446,-7.3,BE,13
first_25_by_entry,XRPUSDT,8.0,2024-04-12T20:00:00+00:00,2024-04-13T19:55:00+00:00,0.5364,0.4907,0.0456999999999999,-1.0035212253829322,-1.0035212253829322,0.0,SL,288
first_25_by_entry,XRPUSDT,8.0,2024-04-13T20:00:00+00:00,2024-04-13T20:05:00+00:00,0.4916,0.4686,0.0229999999999999,-1.0064121739130434,-1.0064121739130434,0.0,SL,2
first_25_by_entry,XRPUSDT,8.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,-1.00773743315508,0.6922625668449195,1.6999999999999993,BE,122
first_25_by_entry,XRPUSDT,8.0,2024-06-07T20:00:00+00:00,2024-07-04T02:00:00+00:00,0.4929,0.4475,0.0453999999999999,-1.0032570484581498,-1.0032570484581498,0.0,SL,7561
first_25_by_entry,XRPUSDT,8.0,2024-07-04T16:00:00+00:00,2024-07-04T18:15:00+00:00,0.4444,0.4377,0.0067,-1.0198985074626865,-1.0198985074626865,0.0,SL,28
first_25_by_entry,XRPUSDT,8.0,2024-07-13T08:00:00+00:00,2024-07-13T08:00:00+00:00,0.5151,0.5157,0.0006,-1.2575499999999806,-1.2575499999999806,0.0,SL,1
first_25_by_entry,XRPUSDT,8.0,2024-07-17T08:00:00+00:00,2024-07-17T08:35:00+00:00,0.6088,0.6176,0.0088,-1.0207545454545457,-1.0207545454545457,0.0,SL,8
first_25_by_entry,XRPUSDT,8.0,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,0.6256,0.6376,0.0119999999999999,-1.01564,0.6843600000000026,1.7000000000000028,BE,15
first_25_by_entry,XRPUSDT,8.0,2024-08-05T04:00:00+00:00,2024-08-05T06:20:00+00:00,0.473,0.4497,0.0232999999999999,-1.0060901287553647,-1.0060901287553647,0.0,SL,29
first_25_by_entry,XRPUSDT,8.0,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,0.5151,0.5125,0.0026,-1.0594346153846144,0.6405653846153899,1.7000000000000042,BE,3
first_25_by_entry,XRPUSDT,8.0,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,0.5791,0.5803,0.0012,-1.1447749999999892,0.5552250000000108,1.7000000000000002,BE,4
first_25_by_entry,XRPUSDT,8.0,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,0.6227,0.626,0.0032999999999999,-1.0566090909090915,0.6433909090909254,1.700000000000017,BE,10
first_25_by_entry,XRPUSDT,8.0,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,0.6597,0.6661,0.0064,7.969076562500001,0.6690765624999987,-7.300000000000002,BE,5
first_25_by_entry,XRPUSDT,8.0,2024-10-03T00:00:00+00:00,2024-10-03T00:20:00+00:00,0.5379,0.5267,0.0112,-1.0144080357142855,-1.0144080357142855,0.0,SL,5
first_25_by_entry,XRPUSDT,8.0,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,0.5214,0.5113,0.0100999999999999,-1.0154871287128713,0.6845128712871309,1.7000000000000022,BE,199
first_25_by_entry,XRPUSDT,8.0,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,0.5017,0.4858,0.0159,7.990533962264151,0.6905339622641481,-7.300000000000003,BE,393
first_25_by_entry,XRPUSDT,8.0,2024-11-10T08:00:00+00:00,2024-11-10T12:30:00+00:00,0.586,0.5931,0.0070999999999999,-1.0247605633802817,-1.0247605633802817,0.0,SL,55
first_25_by_entry,XRPUSDT,8.0,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,0.6217,0.634,0.0122999999999999,-1.0151634146341464,0.6848365853658555,1.700000000000002,BE,3
first_25_by_entry,XRPUSDT,8.0,2024-11-12T12:00:00+00:00,2024-11-12T15:35:00+00:00,0.6481,0.6995,0.0514,-1.0037826848249027,-1.0037826848249027,0.0,SL,44
first_25_by_entry,XRPUSDT,8.0,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_by_entry,XRPUSDT,8.0,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_by_entry,XRPUSDT,8.0,2024-11-15T12:00:00+00:00,2024-11-15T12:30:00+00:00,0.8272,0.84,0.0127999999999999,-1.0193875,-1.0193875,0.0,SL,7
first_25_by_entry,XRPUSDT,8.0,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,-1.0221037735849057,0.6778962264150985,1.7000000000000042,BE,9
first_25_by_entry,XRPUSDT,8.0,2024-11-22T04:00:00+00:00,2024-11-22T04:05:00+00:00,1.3853,1.412,0.0266999999999999,-1.015565168539326,-1.015565168539326,0.0,SL,2
first_25_be_exits,XRPUSDT,8.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,7.984210071942446,0.684210071942446,-7.3,BE,13
first_25_be_exits,XRPUSDT,8.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,-1.00773743315508,0.6922625668449195,1.6999999999999993,BE,122
first_25_be_exits,XRPUSDT,8.0,2024-07-18T00:00:00+00:00,2024-07-18T01:10:00+00:00,0.6256,0.6376,0.0119999999999999,-1.01564,0.6843600000000026,1.7000000000000028,BE,15
first_25_be_exits,XRPUSDT,8.0,2024-09-06T20:00:00+00:00,2024-09-06T20:10:00+00:00,0.5151,0.5125,0.0026,-1.0594346153846144,0.6405653846153899,1.7000000000000042,BE,3
first_25_be_exits,XRPUSDT,8.0,2024-09-14T08:00:00+00:00,2024-09-14T08:15:00+00:00,0.5791,0.5803,0.0012,-1.1447749999999892,0.5552250000000108,1.7000000000000002,BE,4
first_25_be_exits,XRPUSDT,8.0,2024-09-28T20:00:00+00:00,2024-09-28T20:45:00+00:00,0.6227,0.626,0.0032999999999999,-1.0566090909090915,0.6433909090909254,1.700000000000017,BE,10
first_25_be_exits,XRPUSDT,8.0,2024-09-29T16:00:00+00:00,2024-09-29T16:20:00+00:00,0.6597,0.6661,0.0064,7.969076562500001,0.6690765624999987,-7.300000000000002,BE,5
first_25_be_exits,XRPUSDT,8.0,2024-10-04T00:00:00+00:00,2024-10-04T16:30:00+00:00,0.5214,0.5113,0.0100999999999999,-1.0154871287128713,0.6845128712871309,1.7000000000000022,BE,199
first_25_be_exits,XRPUSDT,8.0,2024-10-26T00:00:00+00:00,2024-10-27T08:40:00+00:00,0.5017,0.4858,0.0159,7.990533962264151,0.6905339622641481,-7.300000000000003,BE,393
first_25_be_exits,XRPUSDT,8.0,2024-11-12T00:00:00+00:00,2024-11-12T00:10:00+00:00,0.6217,0.634,0.0122999999999999,-1.0151634146341464,0.6848365853658555,1.700000000000002,BE,3
first_25_be_exits,XRPUSDT,8.0,2024-11-13T16:00:00+00:00,2024-11-13T16:15:00+00:00,0.7133,0.7213,0.008,-1.02674875,0.6732512500000055,1.7000000000000055,BE,4
first_25_be_exits,XRPUSDT,8.0,2024-11-14T20:00:00+00:00,2024-11-14T20:00:00+00:00,0.7909,0.801,0.0100999999999999,-1.0234920792079207,0.6765079207920813,1.700000000000002,BE,1
first_25_be_exits,XRPUSDT,8.0,2024-11-18T08:00:00+00:00,2024-11-18T08:40:00+00:00,1.1715,1.1874,0.0159,-1.0221037735849057,0.6778962264150985,1.7000000000000042,BE,9
first_25_be_exits,XRPUSDT,8.0,2025-01-15T04:00:00+00:00,2025-01-15T04:40:00+00:00,2.8308,2.8777,0.0468999999999999,-1.0181074626865672,0.6818925373134367,1.7000000000000037,BE,9
first_25_be_exits,XRPUSDT,8.0,2025-01-15T16:00:00+00:00,2025-01-15T16:15:00+00:00,2.9705,3.036,0.0655000000000001,-1.0136053435114505,0.686394656488551,1.7000000000000015,BE,4
first_25_be_exits,XRPUSDT,8.0,2025-01-16T00:00:00+00:00,2025-01-16T00:00:00+00:00,3.1411,3.1992,0.0581,-1.0162191049913942,0.6837808950086052,1.6999999999999993,BE,1
first_25_be_exits,XRPUSDT,8.0,2025-01-16T12:00:00+00:00,2025-01-16T12:00:00+00:00,3.196,3.22,0.024,-1.03995,0.6600499999999964,1.6999999999999962,BE,1
first_25_be_exits,XRPUSDT,8.0,2025-01-17T04:00:00+00:00,2025-01-17T13:35:00+00:00,3.3068,3.4043,0.0975000000000001,7.989825230769231,0.689825230769229,-7.3000000000000025,BE,116
first_25_be_exits,XRPUSDT,8.0,2025-02-25T00:00:00+00:00,2025-02-25T00:00:00+00:00,2.2769,2.231,0.0459,-1.0148816993464052,0.6851183006535938,1.6999999999999988,BE,1
first_25_be_exits,XRPUSDT,8.0,2025-03-02T20:00:00+00:00,2025-03-11T05:10:00+00:00,2.8702,3.0065,0.1362999999999998,7.993682611885546,5.493682611885548,-2.4999999999999982,BE,2415
first_25_be_exits,XRPUSDT,8.0,2025-03-29T08:00:00+00:00,2025-03-29T08:10:00+00:00,2.1212,2.1095,0.0116999999999998,-1.0543897435897445,0.6456102564102594,1.7000000000000037,BE,3
first_25_be_exits,XRPUSDT,8.0,2025-04-23T08:00:00+00:00,2025-04-23T08:00:00+00:00,2.2563,2.2641,0.0078,-1.086780769230769,0.6132192307692026,1.6999999999999715,BE,1
first_25_be_exits,XRPUSDT,8.0,2025-05-09T12:00:00+00:00,2025-05-10T00:15:00+00:00,2.3942,2.4293,0.0350999999999999,-1.0204632478632478,0.679536752136747,1.6999999999999948,BE,148
first_25_be_exits,XRPUSDT,8.0,2025-05-12T16:00:00+00:00,2025-05-12T22:35:00+00:00,2.5929,2.655,0.0620999999999996,7.987473913043478,0.6874739130434775,-7.300000000000001,BE,80
first_25_be_exits,XRPUSDT,8.0,2025-05-31T04:00:00+00:00,2025-05-31T05:15:00+00:00,2.109,2.0778,0.0312000000000001,-1.020278846153846,0.6797211538461538,1.6999999999999997,BE,16
first_25_by_entry,XRPUSDT,13.0,2024-03-11T20:00:00+00:00,2024-03-11T21:00:00+00:00,0.7316,0.7455,0.0139,12.984210071942446,0.684210071942446,-12.3,BE,13
first_25_by_entry,XRPUSDT,13.0,2024-04-12T20:00:00+00:00,2024-04-13T19:55:00+00:00,0.5364,0.4907,0.0456999999999999,-1.0035212253829322,-1.0035212253829322,0.0,SL,288
first_25_by_entry,XRPUSDT,13.0,2024-04-13T20:00:00+00:00,2024-04-13T20:05:00+00:00,0.4916,0.4686,0.0229999999999999,-1.0064121739130434,-1.0064121739130434,0.0,SL,2
first_25_by_entry,XRPUSDT,13.0,2024-04-14T12:00:00+00:00,2024-04-14T22:05:00+00:00,0.4823,0.4636,0.0186999999999999,-1.00773743315508,0.6922625668449195,1.6999999999999993,BE,122
first_25_by_entry,XRPUSDT,13.0,2024-06-07T20:00:00+00:00,2024-07-04T02:00:00+00:00,0.4929,0.4475,0.0453999999999999,-1.0032570484581498,-1.0032570484581498,0.0,SL,7561
